game_id,possession_id,wall_clock_ts,entry_price,exit_price,exit_reason,entry_side,hold_time_s,gross_pnl,net_pnl,run_prob,traj_final,traj_used,traj_aggregator,hazard_final,quarter,score_diff,run_length
0042500206,132,2026-05-16 00:55:21+00:00,32.0,32.0,momentum_flip,1,66.169172,0.0,0.0,0.06635698676109314,0.09880974888801575,0.09880974888801575,final,0.9953981041908264,3,-9,2
0042500213,126,2026-05-09 01:03:24.916667+00:00,33.0,21.0,stop_loss,1,435.145249,-12.0,-1200.0,0.1297653615474701,0.10445970296859741,0.10445970296859741,final,0.9888870120048523,3,-4,2
0042500224,146,2026-05-12 04:47:10.100000+00:00,34.0,39.0,momentum_flip,-1,295.006427,-5.0,-500.0,0.0018656550673767924,-0.4175686240196228,-0.4175686240196228,final,0.9999467134475708,3,4,2
0042500234,6,2026-05-10 23:47:32.250000+00:00,30.0,31.0,momentum_flip,-1,49.957629,-1.0,-100.0,0.13179729878902435,-0.08157342672348022,-0.08157342672348022,final,0.9971845746040344,1,-2,2
0042500234,44,2026-05-11 00:11:33.250000+00:00,39.0,40.0,momentum_flip,-1,42.958098,-1.0,-100.0,0.12589699029922485,-0.08119173347949982,-0.08119173347949982,final,0.9750037789344788,1,5,5
0042500234,58,2026-05-11 00:22:25.666667+00:00,41.0,54.0,stop_loss,-1,128.541485,-13.0,-1300.0,0.15165100991725922,-0.09395875036716461,-0.09395875036716461,final,0.976921021938324,2,6,2
0042500234,68,2026-05-11 00:30:31+00:00,67.0,71.0,momentum_flip,-1,247.208287,-4.0,-400.0,0.1622895449399948,-0.13330072164535522,-0.13330072164535522,final,0.9874085187911987,2,2,2
0042500234,138,2026-05-11 01:25:49.500000+00:00,39.0,44.0,momentum_flip,-1,367.71803,-5.0,-500.0,0.1538786143064499,-0.08101311326026917,-0.08101311326026917,final,0.9830628633499146,3,-6,2
0042500311,6,2026-05-19 00:42:26.083333+00:00,59.0,53.0,momentum_flip,-1,285.113043,6.0,600.0,0.13037317991256714,-0.08399717509746552,-0.08399717509746552,final,0.9923277497291565,1,-7,2
0042500311,39,2026-05-19 01:01:46+00:00,68.0,65.0,momentum_flip,-1,70.196626,3.0,300.0,0.207326740026474,-0.10656484961509705,-0.10656484961509705,final,0.984667956829071,1,1,4
0042500311,65,2026-05-19 01:23:10.666667+00:00,51.0,51.0,momentum_flip,-1,178.529517,-0.0,-0.0,0.10732316970825195,-0.10106131434440613,-0.10106131434440613,final,0.9878138303756714,2,-7,5
0042500311,135,2026-05-19 02:22:08.166667+00:00,30.0,29.0,momentum_flip,1,53.029494,-1.0,-100.0,0.12227160483598709,0.10821300745010376,0.10821300745010376,final,0.9935899972915649,3,-8,2
0042500311,195,2026-05-19 03:19:28.800000+00:00,58.0,52.0,momentum_flip,1,83.395624,-6.0,-600.0,0.08220043778419495,0.2667350172996521,0.2667350172996521,final,0.99910968542099,5,-1,2
0042500311,198,2026-05-19 03:21:56+00:00,37.0,52.0,momentum_flip,1,302.195863,15.0,1500.0,0.07854945212602615,0.15372899174690247,0.15372899174690247,final,0.9943909049034119,5,1,2
0042500313,15,2026-05-23 00:48:18+00:00,69.0,67.0,momentum_flip,1,74.413978,-2.0,-200.0,0.12988603115081787,0.09146928787231445,0.09146928787231445,final,0.9832760095596313,1,15,5
0042500313,65,2026-05-23 01:29:48+00:00,42.0,42.0,momentum_flip,1,92.413568,0.0,0.0,0.0914313867688179,0.08897837996482849,0.08897837996482849,final,0.9979743361473083,2,0,2
0042500313,79,2026-05-23 01:44:36+00:00,35.0,35.0,time_gate,1,600.0,0.0,0.0,0.0935143455862999,0.10875581204891205,0.10875581204891205,final,0.9915235042572021,2,-5,2
0042500313,98,2026-05-23 02:03:59.166667+00:00,30.0,32.0,momentum_flip,1,554.246731,2.0,200.0,0.10488774627447128,0.08616906404495239,0.08616906404495239,final,0.982128381729126,3,-9,6
0042500314,7,2026-05-25 00:18:38.666667+00:00,58.0,56.0,momentum_flip,-1,45.624521,2.0,200.0,0.03562050312757492,-0.09215858578681946,-0.09215858578681946,final,0.9992110729217529,1,1,2
0042500314,43,2026-05-25 00:41:53.333333+00:00,65.0,66.0,momentum_flip,-1,56.956819,-1.0,-100.0,0.04392467811703682,-0.0835910215973854,-0.0835910215973854,final,0.9944348931312561,1,14,2
0042500314,49,2026-05-25 00:46:19.166667+00:00,59.0,59.0,time_gate,-1,600.0,-0.0,-0.0,0.023359231650829315,-0.1599700003862381,-0.1599700003862381,final,0.9944257736206055,2,9,2
0042500314,75,2026-05-25 01:11:19.166667+00:00,70.0,69.0,momentum_flip,-1,162.123777,1.0,100.0,0.025313416495919228,-0.12941677868366241,-0.12941677868366241,final,0.999333918094635,2,8,2
0042500315,22,2026-05-27 00:48:02.500000+00:00,46.0,49.0,momentum_flip,-1,145.933554,-3.0,-300.0,0.14949572086334229,-0.08875824511051178,-0.08875824511051178,final,0.9846605658531189,1,-5,2
